city,name,reviews.text
New York,The St. Regis New York,"This hotel almost makes me feel like I'm a king. When I address any issues, they get it fix right away. The location of this hotel is perfect. Concierge is very helpful. You can't go wrong with this hotel for sureDear Matthew S, We are humbled by your complimentary review of your recent stay at our hotel. Thank you for allowing us to provide you with superior and thoughtful service and most importantly, we thank you for making us your new favorite hotel.Sincerely,Octavia MargineanHotel Manager"
New York,The St. Regis New York,"This was our second stay at the St. Regis, and this time we booked through American Express Platinum concierge. As part of their fine hotel's program, we booked for 2 days and the third night was comped. It also included 100.00 towards meals and complete breakfast for 2. Upon checking in, Hugo acknowledged me as a Platinum SPG guest and upgraded us to the Madison Suite! Every room comes with a butler, who will bring you complimentary tea or coffee service. There's a house Bentley which is available on a first come,first served basis. The food is extremely good in their restaurant and the King Cole bar is internationally famous.Dear 112traveler47, Thank you so much for staying at The St. Regis New York during your recent visit to New York City.We are so grateful for your feedback, and we thank you for taking the time to review your experience on TripAdvisor. We hope to see you again soon!Sincerely, Octavia MargineanHotel Manager"
New York,The St. Regis New York,"I stayed at St Regis for 3 days this weekend and I was treated like a king.This is an amazingly beautiful hotel right at 5th ave.From the moment you walk in you feel special.The service and the staff were amazing and the butler service they have adds to the value.Dear Hagopyouredjian, Thank you so much for staying at The St. Regis New York during your recent visit to New York City.We are so grateful for your feedback, and we thank you for taking the time to review your experience on TripAdvisor. We hope to see you again soon!Kindly,The St. Regis Management Team"
New York,The St. Regis New York,"I have never been a bite snob but I must say that St. Regis is starting to spoil me. The NY hire is superb and really adds to the stay. Other hotels in NY are so small and the St. Regis revamped its hotel and made all the rooms larger-and nicer. And it shows. Fruit is delivered each night. And not only do you get one piece of chocolate but an entire tray each night. It really got ridiculous because I just ate it all and it was really too much (work on the self control). Luckily they had a great work out room open 24 hours and I used it every evening. I cannot say enough good things about this hotel. It is a rare opportunity for me to stay there and I took full advantage. The bottom line is if you get the chance, stay here. Anyone who says this hire is terrible should be banned from staying anywhere but their own home. The service is exceptional. I left a shirt at the hotel and they tracked it down for me and delivered it with personalized service. They literally made me feel that finding my shirt was the most important mission for the entire hotel staff. It is just a level of service rarely seen any more and entirely refreshing (as long as you don't mind the price).Dear JD, It was truly a pleasure having you as our guest during your recent business trip to New York City and glad we were able to assist with tracking down your missing garment.On behalf of the entire team at The St. Regis New York, we are so pleased that you were able to experience our hotel and enjoy the high service and quality levels upon which we pride ourselves. Thank you for taking the time to review our property on TripAdvisor, and we look forward to seeing you again soon.Warmly,Hermann ElgerGeneral Manager"
New York,The St. Regis New York,"Just got back from an amazing weekend at the St. Regis. We used our starpoints to reserve a night at the St. Regis in celebration of our anniversary. I had high hopes for a Category 7 hotel - and St. Regis did not disappoint! We'd had a bit of a rough journey, but from the moment Pascal took our bags to Jose at the front desk checking us in, Ildna showing me to the fitness room where I could have a little workout before our room was ready - everyone took such great care of us. We will definitely be back!Dear Traveller94115, We are very pleased to learn that Pascal, Jose and Ilona all provided you with exceptional service during your recent visit to The St. Regis New York. Thank you for your time, and for recognizing our mission to provide the best service and pampering experience to each of our guests. We look forward to sharing your review with the team, and we hope that we will have the opportunity of having you as our guest very soon!Warmest Regards,The St. Regis Management Team"
New York,The St. Regis New York,"Shout out to the fantastic concierge staff. Luxury and class is the norm. Enjoy the complimentary Arnold Palmer in the afternoon by the guest elevators. And take a ride in the Bentley. This is my chosen NY hotel. It is central to practically everything.Dear Milner Family, On behalf of the concierge team at The St. Regis New York, we would like to thank you for completing your review on TripAdvisor. We are so pleased to hear how much you enjoyed your stay with us, and it was our absolute pleasure to assist you.We look forward to seeing you again soon!Kindest Regards,Maria Wittorp-DejongeChef Concierge"
New York,The St. Regis New York,"Welcome to one of the most iconic and beautiful hotels of Manhattan! Marble, crystals, golden leaf paintings, elegantly decorated rooms combining newest technology and extreme comfort in a charming style that one may find somehow a little bit Marie Antoinette. Kind staff, great Doorman from Bretagne, Champagne sabotage at the Bar. Maybe some room for improvement on the side of the kitchen to refine the bar menu and breakfast. A wonderful home feel. Congrats and Thank you! Dear jfcollobert,On behalf of the entire team at The St. Regis New York, we would like to thank you for taking the time to review your recent stay at our hotel. We are pleased to hear how much you enjoyed your stay and that our team provided you with excellent service. Thank you for recognizing us at Manhattan's most iconic hotel with a rich history, as well as the newest technologies. We look forward to having an opportunity to welcome you back to our hotel again soon.Kindly,Senih GerayGeneral Manager"
New York,The St. Regis New York,"We hadn't visited the St. Regis Hotel in New York before, and I'll admit to having been a little wary. There are certain Grande Dame hotels in the Starwood portfolio that are a little past their shelf life, and looking a bit beaten up and in need of TLC. Not so the incredibly beautiful and fastidiously maintained St. Regis New York. This is a hotel that literally glistens with fresh paint, fresh scrubbing, fresh upholstery, sparkling crystal, and obsessive attention paid to every detail down to the weight of the stationery and the bulbs in the light fixtures. The desk staff was immediately friendly and accommodating. We asked for an SPG upgrade and were prepared for the usual few added square feet or better view. What we were given was the Fifth Avenue Suite, a truly grand and beautiful collection of rooms, palatial by Manhattan apartment standards, with a view of Fifth Avenue below. Like the rest of the hotel, the room was spotless, freshly refurbished, and offered two bathrooms, a generous walk-in closet, a fridge, and a host of creature comforts. Couldn't have asked for better.The Concierge staff were on their game and steered us to some terrific smaller restaurants we hadn't visited before. Every phone call to room service, the front desk, and housekeeping was met with a thoughtful, friendly, and always helpful voice at the other end. This is one of those hotels that reflects well on its demanding management and training standards, and every employee we met was professional and incredibly helpful and friendly. And every last one seemed aware and proud of the hotel's origins, history, and ambition to be the best at what it does.Minor gripes: Certain rooms in the hotel offer Butler Service, a tradition and pride of the St. Regis since its opening in 1904. We found the service a little awkward to use. When you phone the Butler, you hear a tone then a shrill whistle on the phone similar to reaching a fax machine. We weren't sure what this was about, so we phoned the hotel operator who said this was the paging system for the butlers, but she'd make sure our request for coffee service got through. A short while later, the Butler did arrive with coffee, and was very helpful with a few other requests. But we're not sure he'd have shown if not for the operator, because the next day we put in two calls, and after waiting for over an hour for any response, we just gave up and used other services. We also found, that for a hotel that paid such attention to detail in other areas, the door staff was not its strong suit. At great hotels, the doormen are part of the guest's first impression, with a greeting, an opened door, and an offer of help. The staff, at least on our visit, were often sort of just standing around, in one case watching us lug a heavy bag up the stairs before finally offering some help with the second. No one greeted us or opened a door on our several trips in and out, and we were just a little surprised at this minor lapse in an otherwise fantastic experience.The King Cole bar is cozy, classically New York, and historic-feeling. The Astor Court restaurant is beautiful and relaxed the food a little hit-and-miss. Likewise, the Private Dining options vary from delicious to just okay. Again, these are relatively minor complaints and smallish pieces of what was, overall, perhaps the best hotel experience we've had in the U.S. or Europe. Congratulations to everyone at the St. Regis for maintaining this fantastic and important heritage property.Dear twinlions, We are very pleased to learn that so many associates provided you with exceptional service during your recent visit to The St. Regis New York.Thank you for your time, and for recognizing our mission to provide the best service and pampering experience to each of our guests. Also, thank you for the constructive feed-back regarding front service and butlers. Rest assured, it will be addressed. We will share your kind words with our teams and we are so grateful for your support!We hope that we will have the opportunity of having you as our guest very soon!Sincerely, Octavia MargineanHotel Manager"
New York,The St. Regis New York,"Just an amazing place. You are treated like a king all the time. This place has ruined me for all other hotels. I am going again this weekend and cannot wait. Maria Christine Duhon and Liubov were amazing. They took care of everything and made sure my wife and I were happy. I highly recommend the St Regis.Dear da0987654321, Thank you for your recent review on TripAdvisor. We truly appreciate you taking the time to detail your experience, and we are so pleased that you had a wonderful visit at The St. Regis New York. We will share your comments with our team members, and we are grateful of your praises.We look forward to welcoming you back as our guest in the near future!Sincerely, Octavia MargineanHotel Manager"
New York,The St. Regis New York,"I stayed here with my wife to celebrate her 30th birthday. At check in, our room was not ready yet, but we were brought to the beautiful bar and given free drinks until our room was available. When our room was prepared, we took the elevator up to our floor. The butler was waiting at the elevator to greet us and directed us to our room and showed us around and how to use everything. Because we were celebrating a special occasion, we were treated to some special amenities in the form of champagne and chocolate covered strawberries. It was quite unexpected and a really great touch. The room was wonderfully appointed and a generous size - particularly for a New York City hotel. The furniture was beautiful - all classic pieces from different eras... really just very well done. Silk wall coverings and beautiful crown moldings. Marble bathroom with a tv in the mirror over the sink. Quiet and isolated from the noise on the street. In the morning, we ate breakfast at the hotel - my wife said her breakfast was the best thing she had ever had to eat. Mine was delicious as well. We then took the house car (bentley service, complimentary for all hotel guests within a certain radius of the hotel) out to Columbus Circle for some shopping. The hospitality at the hotel is second to none. Really an excellent place to stay, meeting all of my expectations and exceeding some as well. This is one of the nicest hotels I've stayed at to date (definitely top 3)Dear jamGolf3, On behalf of The St. Regis New York, we thank you for both reviewing the property and allowing us to be a part of your New York City adventures and your celebration! We do hope you will be back to stay with us soon and ask that you please let us know when you are returning! We would love to have you as our guest in the future!Kindly,Hermann ElgerGeneral Manager"
New York,The St. Regis New York,"We enjoyed our lunch at the St. Regis. From the service to the food and drink, everything was impeccable. The setting is classic and polished, comfortable and beautiful. It was our first time at the St. Regis and we will return. Highly recommended.Dear mnkittycat, Thank you so much for having lunch at The St. Regis New York. We are so grateful for your feedback, and we thank you for taking the time to review your experience on TripAdvisor. We hope to see you again soon!Sincerely, Octavia MargineanHotel Manager"
New York,The St. Regis New York,"We arrived by chance at the St.Regis after the Waldorf failed to provide us with an updated room. The St. Regis was very beautifully appointed and the front desk staff was very accommodating as well. We needed a larger room as we were having guests joins us for dessert and drinks and although there was an additional charge 1,000 more for the room, it was just what we needed and really pretty. The room however, was with out a view, or rather with a view of other building walls, so in the morning it was a bit dreary and dark. If you book a room at the St. Regis, make sure to ask for a high floor or you will be in darkness, despite the wonderful dcor and amenities.Dear Dirwpgops, Thank you for taking the time to detail your recent stay with us. We are pleased to hear that you enjoyed your larger room but are dissapointed that you were not pleased with the view. Should you ever encounter this again, kindly contact our Front Desk team to see if we have alternative options for you. Thank you again and we hope to see you again soon.With warm regards,Pedro RodriguezDirector of Front Office"
New York,The St. Regis New York,"Attention to detail was incredible at one of New York City's finest hotels.Our suite was beautiful, and despite being worried about traffic noise, we were surprised to have had a very restful night. We used travel points to book our room, and were very impressed to have been upgraded to a better room - this is excellent service and excellent recognition that people who travel all the time rarely cash in their points, but when they do ... it leaves a lasting impression and a very much increased likelihood that we will return and also highly recommend.Well done!Dear SuenearBoston, Thank you so much for staying at The St. Regis New York during your recent visit to New York City.We are so grateful for your feedback, and we thank you for taking the time to review your experience on TripAdvisor. We hope to see you again soon!Sincerely, Octavia MargineanHotel Manager"
New York,The St. Regis New York,"I have never been so impressed with the customer service of a hotel. Every single staff member went above-and-beyond to make us feel like we were the most important guests in the hotel. I have traveled all over the world, and have never been more impressed with the level of hospitality provided at the St. Regis in NYC.Dear Julie D, A complimentary review such as yours is always welcomed. Thank you for taking the time to post your comments on TripAdvisor. I sincerely look forward to welcoming you back to The St. Regis Hotel New York in the not-so-distant future.Sincerely, Octavia MargineanHotel Manager"
New York,The St. Regis New York,"I stayed at Ritz-Carlton Hotel during my last visit.However, St. Regis is located right on the 5th avenue where I dropped by twice.Once for a afternoon tea at Astor Court, after a long busy day. Varieties of sandwiches and scones were nicely served, just like they do at Ritz, London, I skipped dinner on that evening.The next evening I dropped by to have light snack before evening play. The club sandwich was a simple menu but the most delicious I have had. The over all service is excellent.I would definitely stay at this hotel if it situated near the Central Park, like Ritz-Carlton.Dear spaniel12, On behalf of the entire team at The St. Regis New York, we thank you for sharing the details of your recent visit to Astor Court on TripAdvisor.At The St. Regis New York, we pride ourselves on our personalized service, and we are so glad that you were able to experience this first hand.Please let us know when you will be returning to New York, as we would love to welcome you back as our guest.Sincerely,Octavia MargineanHotel Manager"
New York,The St. Regis New York,"Nice spacious rooms, good location . The only thing bad about it is that they don't have buffet breakfast and it takes lot of time to get a table and it becomes quite expensive too. 2 of the mornings, I was offered high chairs of bar for breakfast which is not ideal when you pay about 60 dollars for simple omlette, juice and black coffee. But overall very good.Dear neeraj821,Thank you for taking the time to review your recent stay at The St. Regis New York, and thank you for your comments regarding breakfast. We will share your feedback with our team for review, and appreciate your thoughts. We hope to see you again soon.Kindly,Octavia MargineanHotel Manager"
New York,The St. Regis New York,"From the moment we checked in to our last minute there, the service was world class. The hotel itself is located around the corner from 5th avenue with all the great shopping your wife could possibly want. Our room was ornate and luxurious. What you would expect from a St. Regis. The butler service was top notch and at our beck and call for a cup of tea or whatever we needed. Our first night we had difficulty getting a taxi to our restaurant, so the hotel have is a free ride in their own Bentley. They will do that if the location is not too far. The concierge made our dinner reservations for us in advance. Near the end of our meal, the waiter came back to our table with the manager and said your concierge asked us to provide with our house specialty (desert), which the hotel paid for. This hotel is the standard for great customer service. This is officially our hotel for NY. What a wonderful 5 star experience!Dear Dan B,We were delighted to have you stay with us at The St. Regis New York and are thrilled to hear that you had an enjoyable experience.Thank you for your time and for recognizing our mission to provide the best service and pampering experience to each of our guests. We will share your kind words with our staff, and we are so grateful for your support!We look forward to welcoming you back to New York soon! Kindly, Maria Wittorp-DejongeChef Concierge"
New York,The St. Regis New York,"If you want to experience the perfect city hotel in New York with everything from service, location and friendliness this is perfect.We spend Christmas here and it was amazing. The room was very nice, quiet and with a fantastic bed and everything. The service at the reception was very good and also during the rest of the stay.The butler service was also very good. We will definitely come back. The only thing that can be improved are the lights at breakfast, it was to bright so you missed a little bit of the coziness.Dear Andrew18985,Thank you for taking the time to review your stay at The St. Regis New York. We are thrilled to hear that you enjoyed your time with us, and hope that you will return to NYC soon. We thank you for your comments regarding the lights at breakfast. We greatly appreciate your feedback and will share your comments with our team.Best Regards,Manuel MartinezHotel Manager"
New York,The St. Regis New York,"In New York it is uncommon to return to any large chain hotel and be greeted by the same person at the reception desk and even rarer for that person to actually remember you. Easy when they see your name you say but when they ask a personal question that indicates they really do remember you, it is special. My other posts on t.a. are redundantly complimentary about the St. Regis hotels. The lovely receptionist here in NYC, Je, is one of those special people. We try to visit NYC as often as possible being only 2 hours away in Connecticut and there is no finer place to stay than the St. Regis. I would highly recommend that if you enjoy traveling in style and want to be treated exceptionally well, get a Starwood American Express card and indulge yourself in its many generous gifts. Starwood is to be commended for attracting and keeping outstanding personel such as Je at the NYC St. Regis .Dear WHVIP,On behalf of the entire team at The St. Regis New York, we thank you for taking the time to review your recent stay at our hotel. We are thrilled to hear how much you enjoy staying here, and we deeply appreciate your loyalty. We will share your kind words with Jie, and look forward to seeing you again soon.Warmest Regards, Daniela CataldoDirector of Rooms"
New York,The St. Regis New York,"Stayed here to catch NYC at Christmas and were excited to stay in a legendary hotel. We have stayed at the St. Regis in Mexico City, Singapore and others, and were expecting the same level of excellence. We truly wanted to love this hotel, but instead, left feeling grateful we used points, and not cash, for our stay. Sad to say, we would not return. The good and the bad - The Good - Rooms are beautifully appointed, location can't be beat and some of the staff were outstanding. The Bad - Attention to detail has been lost. Some examples - long lines to check in and out. Yes, we realize it was high season, but staffing should be commensurate with the expected flow of guests. Next, after the bellhop delivered our bags, we asked for a bucket of ice. It never arrived and we had to get it ourselves. Breakfast took even longer than the ice. Small, but telling, details. Left feeling like the St. Regis NYC relies on its reputation to pull in the crowds, its service certainly doesn't warrant a pricey stay. Dear NOIDK, Thank you so much for taking the time to detail your recent experience at The St. Regis New York. We are deeply sorry that we were not able to meet your expectations during your recent visit to our hotel, all of which attributed to your negative feedback.Please allow us the opportunity of discussing your comments further so that we can examine the issues which you have noted. Our management team may be reached at GeneralManagerNYStRegis.com, and we would then be able to arrange a time at your convenience to speak.Sincerely, Octavia MargineanHotel Manager"
Los Angeles,Miyako Hotel Los Angeles,Bad: no need Karaoke club. Good: Clean and comfortable facilities
Los Angeles,Miyako Hotel Los Angeles,"Bad: The facility is a bit old. Good: Nice location, and the room is large enough"
Los Angeles,Miyako Hotel Los Angeles,"Bad: Not so close to where I wanted to be, but that was my fault. Good: Loved the layout of the room. Spacious and comfy."
Los Angeles,Miyako Hotel Los Angeles,"Bad: I don't eat Japanese food and the were limited offerings of American food on the room service menu. Good: Clean, convenient, quiet"
Los Angeles,Miyako Hotel Los Angeles,Bad: Had a very frustrating time booking online. The website was not secure. Good: Clean. Very important!
Los Angeles,Miyako Hotel Los Angeles,"Bad: Room is clean, I expected room would be bigger but not,Paid about 230. Good: Good customer service and room is clean"
Los Angeles,Miyako Hotel Los Angeles,"Bad: I understand it is a japanese hotel but the American breakfast was terrible. I appreciate that they had all options, but the eggs weren't well cooked, the bacon wasn't cooked and for that it was expensive. there is no room service and for the hour i had to be at my conference it was hard to get out extra early to find a diner nearby. some didn't open in time. It was a buffet so super fast... I also don't eat alot of the other things they offered like the toast etc... and they had a full spread of what i assume would appeal to foreign visitors which i think is also great and nice for them. Good: it was very conveniently located to my conference across the street... Not the most luxurious hotel but certainly perfectly fine for me to attend conference across the street. The double tree down the road much more beautiful, but also much for expensive... I would stay here again as long as i could find a decent breakfast nearby. Staff very pleasant."
Los Angeles,Miyako Hotel Los Angeles,"Good: The best beds and pillows I have ever slept on. Near Little Tokyo, convenient."
Los Angeles,Miyako Hotel Los Angeles,"Bad: Furniture looks old but mantained very well. It will be perfect if there is a pool upstairs. Good: The foods near Little Tokyo,even more Japanese than Tokyo city itself. The best location."
Los Angeles,Miyako Hotel Los Angeles,Bad: Parking was very pricey. No discount for staying at the hotel. Walking too far away at night is very uncomfortable but during day it is great fun.. Good: Bed was high -had to climb up- but very comfortable with great fluffy pillows and linens! Japanese toilet seats! Able to adjust room climate. Convenient to Japanese stores and museum. Great area restaurants. Nice caf shop on the ground floor.
Los Angeles,Miyako Hotel Los Angeles,Bad: Happy hour prices to expensive. Good: Locatation
Los Angeles,Miyako Hotel Los Angeles,Good: Loved the area. Very quiet.
Los Angeles,Miyako Hotel Los Angeles,Bad: None. Good: small fridge coffee maker
Los Angeles,Miyako Hotel Los Angeles,Good: Great location and nice facilities. Large clean rooms and the staff were very helpful. Would have no problem staying here again.
Los Angeles,Miyako Hotel Los Angeles,Good: Good location if you're keen on exploring Little Tokyo and eating ramen. Some great ramen across the road :) Little gritty on the streets since it's on edge of downtown.
Los Angeles,Miyako Hotel Los Angeles,"Bad: Queen beds would have been better than fulls. Good: Nice hotel in little Tokyo in downtown L.A. Great view from the top floor, nice clean hotel and room. Staff very nice."
Los Angeles,Miyako Hotel Los Angeles,Bad: Room was really expensive for what it was Location was bad - takes up to 45 mins to get into Hollywood. Good: Bed was comfortable Place was clean
Los Angeles,Miyako Hotel Los Angeles,"Bad: Room walls are incredibly thin! Ambient noise from all around! I heard my neighbor sneeze, and I felt horrible coughing at night for fear of disturbing other floors! Parking and walking to the room was long and difficult with many bags. Limited hotel parking with expensive rates. Public parking becomes the only option, and while not as terribly inconvenient as you would think, it would still be nice if Miyako had their own, larger facilities. Good: Amazing location, and very cool bidet feature in the bathrooms. Spacious size rooms in the executive suites for the price value. AC kicks on very fast and cools the room nicely. Great views from floors higher up."
Los Angeles,Miyako Hotel Los Angeles,Good: THE HOTEL NEEDS A BETTER COFFEE SHOP FOR QUICK BREAKFAST. WHAT EXISTS THERE IS ONLY OKAY...IT IS NOT INVITING OR OFFERS MUCH WARMTH.
Los Angeles,Miyako Hotel Los Angeles,Good: Very comfortable bed and a super location to downtown Los Angeles.
Chicago,AC Hotel Chicago Downtown,"Bad: Wish there was a hot tub after walking around town all day. The breakfast was a too expensive. Good: Great location! Room was nice and clean, very modern. There was 6 of us and we got the two double beds and pull out couch. We all slept comfortably."
Chicago,AC Hotel Chicago Downtown,Bad: No microwave. Good: The shower was amazing
Chicago,AC Hotel Chicago Downtown,"Bad: Me and my husband came to Chicago for our 10 year wedding aniversary. My 10 year anyversary gift from my husband,a watch, was STOLEN from our room while it was being cleaned the day before we left Chicago.The head housekeeper claimd she talked to the person that cleaned our room,but said they didnt see any watch and told me I must have misplaced it, putting the robery on me!!We turned the room up side down,but of course there was NO WATCH!!Nobody offered to call the police,but we were told we could GO TO THE police station and file the paperwork.For two tourists in a country they have never been to before just a few days after the shooting that killed captain Paul Bauer, we didnt even know how to begin to talk to the police.We didnt get any compensation,but the head housekeeper offered us a drink at the bar..... finding out when we came back home that we were charged for the drink. Good: The front desk people were very helpful and nice - especially Emily Mendoza."
Chicago,AC Hotel Chicago Downtown,Good: The AC hotel was perfect for what we needed. We were a group of friends coming from different states to meet up. It was conveniently located close to public transportation and made it easy for all of us to get there. The hotel was in a great location! It's close to Michigan Avenue/ Water Tower Mall and Navy Pier.
Chicago,AC Hotel Chicago Downtown,"Bad: Breakfast was not included and in my opinion too expensive, especially for guests of your hotel. They told us it was a buffet and 15 per person. We didn't even check it out at that point. Good: Location was within walking distance of the Magnificent Mile. Price was reasonable for the location."
Chicago,AC Hotel Chicago Downtown,Good: Excellent location and good price for money. Rooms were big and clean and staff was friendly and professional .
Chicago,AC Hotel Chicago Downtown,Good: The staff was very friendly and helpful when we asked for directions. It was a wonderfully clean room that fit 5 of us perfectly.
Chicago,Ace Hotel Chicago,Bad: One complaint. Bath tub too high. Hard to step over. Slipped while trying. Dangerous to short or old people. Not a hotel for anyone with difficulty walking or over 55. Good: Hospitality. Location. Room comfort.
Chicago,AC Hotel Chicago Downtown,Good: Pool workout area
Chicago,AC Hotel Chicago Downtown,Bad: Needs Security by the pool had a very bad experience there.was with young girls and very inappropriate behavior was displayed at the pool. Good: Location
Chicago,AC Hotel Chicago Downtown,Good: Perfect location in Chicago downtown. Good value for money.
Chicago,Ace Hotel Chicago,Good: The staff was really friendly and the free coffee was good. The location was excellent. The hotel's restaurant was quite good too.
Chicago,Ace Hotel Chicago,Good: Bed and shower were awesome
Chicago,Ace Hotel Chicago,Bad: Valet is 30 and they do not tell you that. Good: Staff was incredibly friendly
Chicago,AC Hotel Chicago Downtown,Bad: room was not ready til 530 kept being told to come back in 15 to 20 minutes more or less wasted the afternoon then when we got in the toilet backed up and it took 3 or 4 calls to the front desk to get it fixed another be there in 15 to 20 minutes about 3 hours. Good: location and patio area were great
Chicago,dana hotel and spa,Well situated near magic mile for shopping and walking distance from the loop. CTA station pretty close to hotel.
Chicago,dana hotel and spa,Bad: HODO lounge service was poor.
Chicago,Kinzie Hotel,Bad: Rear and side views from the 4th floor not great. No late night lounge option to have a byob drink with friends and family. Good: Spacious room. Comfortable bed. Friendly staff. Fantastic location.
Chicago,Kinzie Hotel,"Good: Fun location, very nice hotel. Especially liked the simple breakfast."
Chicago,Kinzie Hotel,Bad: I rely a lot on wifi at a hotel. The wifi was inconsistent.
Chicago,dana hotel and spa,Bad: Shower exposed to room. Good: The room was quiet and private.
Chicago,Kinzie Hotel,Bad: The room lacked a traditional desk and desk chair. This made it uncomfortable to use a computer. Good: Breakfast served on each floor
Chicago,dana hotel and spa,"Bad: Every now and again, we could hear bass from another room. However, it was never during sleeping hours so that was positive. Good: Everyone was super friendly and helpful. All staff were very accommodating and friendly. The rooms (especially their view) were very nice. The rain shower was a definite plus as well."
Chicago,Kinzie Hotel,"Bad: If you can't find breakfast on your floor, it might be served on a floor up or down. Do check!. Good: Large room, city view, all you need. Any minor issues were quickly and positively results."
Chicago,Kinzie Hotel,"Bad: Breakfast consisted of too much carbs (i.e. mainly bread, pastries and cakes), with no non-dairy options. Also the inability to use the stairs between floors without getting locked out!. Good: Location was great for the business conference and also shopping. The staff were friendly and always willing to help."
Chicago,Kinzie Hotel,Bad: The wifi wasn't working for 3 days. .
Chicago,dana hotel and spa,"Bad: Some of the front desk staff came off a bit rude. This is a nicer hotel, and we just felt like since we don't always dress fancy - after all, we were on vacation and out and about all day, every day - that we were looked down upon. We aren't fancy people but wanted to spoil ourselves for our anniversary. Good: We loved the location and the style of the hotel and the rooms. Caesar at the door was extremely welcoming and helpful."
Chicago,dana hotel and spa,"Bad: No AC in the elevator or hallway was a particularly cheap choice to save , Dana. Good: Apogee rooftop bar- fabulous, but why not open during the week Not cool."
Chicago,dana hotel and spa,Bad: The elevators were a problem.
Chicago,Kinzie Hotel,"Bad: Need more than 2 small drawers The pillows given were too hard but when replaced w down - perfect!. Good: The breakfast was just enough for busy travelers served on each floor. The cocktails on the 6th floor was wonderful. The rooms were exceptionally clean and the beds were very comfortable The staff Gabriel, Rachel and Drake went out of their way to make our stay wonderful I would recommend this hotel highly"
Chicago,Kinzie Hotel,"Bad: Need to invest in better pillows and linens. Good: Spot on location! Wonderfully decorated, oversized rooms!"
Chicago,Kinzie Hotel,"Bad: Only 2 elevators, coffee. Good: Breakfast included as well as one drink (5-8 pm), new and well kept, great location"
Chicago,Kinzie Hotel,Bad: Nothing. Good: Cozy
Chicago,Kinzie Hotel,Good: Location! Free breakfast and cocktail hour added plus!
Chicago,dana hotel and spa,"Bad: Spa (No pool and No available time). Breakfast. Good: Breakfast wasn't ready. No coffee, no plates, nothing in the hot thing. Really a disapointment."
Chicago,dana hotel and spa,The bed was not comfortable. The shower was nice
Chicago,Kinzie Hotel,Bad: Parking. Good: The staff was great did every thing they could to make our stay excellent. The room was very nice.
Chicago,Kinzie Hotel,"Bad: The cost is on the higher end. I expected more for breakfast. Good: Great location, very friendly staff, nicely decorated rooms.Wifi good, enjoyable evening buffet"
Chicago,Kinzie Hotel,Bad: The bed/mattress was not as firm as I like. Good: The hotel staff was incredibly attentive and sent us a bottle or Prosseco and chocolate covered strawberries to help celebrate our anniversary. It was such a welcome surprise that really made our stay special. We also appreciated the drink tokens and lounge area with appetizers- made it very comfortable to stay there!
Chicago,Kinzie Hotel,Bad: The street noise was pretty bad. Honking horns til all hours. Hard to sleep. Good: Loved the continental breakfast on every floor so you didn't have to go far. The staff was great and it was a great location.
Chicago,Kinzie Hotel,Bad: Breakfast could of been better.. Good: Rooms an bed.. shower was awesome..
Chicago,Kinzie Hotel,"Bathroom is dated. Bath tub had rust build up. Room service failed to provide timely service and when the food arrived for 2 people, was only given silverware for 1. The evening reception provides 4 complimentary cocktails."
Chicago,Kinzie Hotel,"Bad: It's very expensive to park near the hotel, breakfast was not very impressive, some of smaller things like slippers were missing. Good: Everything was pretty good, helpful staff, great location."
Chicago,Kinzie Hotel,Good: I liked that they offered a complimentary happy hour with appetizers and drinks.
Chicago,Kinzie Hotel,"Bad: The website for hotel says happy hour food and a drink included. Nowhere on booking.com or Kinzie website does it mention that it's not included. So we were charged for it. I requested to have it removed and haven't heard back if they did so. But besides that, where the drinks/food is located is in a room with no windows/a dark cave. Not nice and not worth going to it. Sorry, nice thought but did not like. In this world of communication, it should be noted that there is a charge. Good: It was clean. Had good hair products. Bed and pillows were comfortable."
Chicago,dana hotel and spa,Bad: Wine cooler too noisy. Good: Best staff and we have traveled the world. Kudos to front desk Jeff ....and Princes Kudos to TJ doorman LOVED our surprise suite Loved views and the luxury
Chicago,Kinzie Hotel,Plates outside of hotel room door when we arrived stayed there all day and evening Bed extra comfy. Very courteous staff.
Chicago,Kinzie Hotel,"Good: We love the Kinzie. This is our 4th time staying there. We stayed there when it was the Amalfi. Love the location, rooms and Happy Hour! Great staff and doormen!! Feels like family!!!!"
Chicago,Kinzie Hotel,"I paid extra for a city view and what I got was a disappointing, ugly building right across the street. The extra money spent on having a city view was not worth it. It seemed clean. Nice room."
Chicago,dana hotel and spa,Good: I was always asked meaningful questions and was never hassled and never waited for a taxi. The service was great and quick and the room was beautiful plus I got exactly what I requested.
Chicago,Kinzie Hotel,"Good: Perfect Location, friendly staff, amazing rooms."
Chicago,dana hotel and spa,"Bad: I didn't appreciate the attitude of a few of the female employees in regards to the nightclub. I also would prefer a little more variety in the DJ's music choice. It seemed like ALL techno versions and sometimes we just want to hear the ACTUAL songs mixed. Other than that, I loved the property. Good: I loved the decor. Everything about the hotel from the lobby to the room was fantastic. The wood floors, the floor-to-ceiling windows, the shower overlooking the bedroom... PHENOMENAL! I loved the modern, but still comfortable feel. All employees I came in contact with had fantastic customer service skills with the exception of a few in the nightclub. Overall, this property is definitely on my list of Chicago properties as we visit often. Next time we will try out the spa as we didn't get a chance this visit."
Chicago,dana hotel and spa,Bad: Shower. Good: Doorman was wonderful- very helpful.
